Inspection_ID (unique),MORTALITY_CENTER_ID,INSPECTION_DATE,INSPECTION_DECADE,INSPECTION_YEAR,SPECIES,LATITUDE,LONGITUDE,LANDOWNER_TYPE,OAK_WILT_CONFIRMED,SYMPTOM_VEINAL_NECROSIS,SYMPTOM_MORTALITY_PATTERN
,14606,1/12/17,2010s,2017,Live Oak,30.198233,-97.852376,Private,Yes,,Yes
,5829,1/12/17,2010s,2017,Live Oak,30.24948,-97.779807,Private,Yes,Yes,Yes
,14042,1/18/17,2010s,2017,Live Oak,30.173057,-97.825938,Private,Yes,,
,14031,1/23/17,2010s,2017,Live Oak,30.210969,-97.849687,Private,Yes,Yes,
,6203,1/23/17,2010s,2017,Live Oak,30.204827,-97.858421,Unknown,Yes,Yes,
,14031,1/23/17,2010s,2017,Live Oak,30.209714,-97.851078,Unknown,Yes,Yes,Yes
,5819,1/24/17,2010s,2017,Live Oak,30.20273,-97.84196,Unknown,Yes,Yes,
,5816,1/25/17,2010s,2017,Live Oak,30.215322,-97.836876,Private,Yes,,
,14587,1/25/17,2010s,2017,Live Oak,30.187361,-97.841963,Private,Yes,Yes,
,16730,1/25/17,2010s,2017,Live Oak,30.200408,-97.830033,Private,Yes,,
,16730,1/25/17,2010s,2017,Live Oak,30.200191,-97.830443,Private,Yes,,
,5816,1/25/17,2010s,2017,Live Oak,30.213623,-97.838268,Unknown,Yes,Yes,
,5816,1/25/17,2010s,2017,Live Oak,30.214218,-97.83665,Private,Yes,Yes,
,14587,1/25/17,2010s,2017,Live Oak,30.187442,-97.842104,Unknown,Yes,Yes,
,16730,1/25/17,2010s,2017,Live Oak,30.247921,-97.754922,Unknown,Yes,Yes,
,16730,1/25/17,2010s,2017,Live Oak,30.200172,-97.830805,Unknown,Yes,Yes,
,16730,1/25/17,2010s,2017,Live Oak,30.200423,-97.8303,Unknown,Yes,Yes,
,14614,1/30/17,2010s,2017,Live Oak,30.202964,-97.821204,Private,Yes,,
,14634,1/30/17,2010s,2017,Live Oak,30.201268,-97.82063,Private,Yes,Yes,
,14614,1/30/17,2010s,2017,Live Oak,30.202906,-97.820865,Unknown,Yes,Yes,
,14625,1/30/17,2010s,2017,Live Oak,30.201659,-97.820812,Unknown,Yes,Yes,
,16904,1/30/17,2010s,2017,Live Oak,30.202832,-97.824885,Private,Yes,Yes,
,14556,1/30/17,2010s,2017,Live Oak,30.200504,-97.820778,Unknown,Yes,Yes,
,14609,1/31/17,2010s,2017,Live Oak,30.209662,-97.827489,Municipal - Parkland,Yes,Yes,Yes
,5734,1/31/17,2010s,2017,Live Oak,30.184346,-97.826093,Unknown,Yes,Yes,
,5731,2/6/17,2010s,2017,Live Oak,30.181967,-97.819854,Unknown,Yes,Yes,
,5731,2/6/17,2010s,2017,Live Oak,30.18198,-97.819514,Private,Yes,,
,5797,2/6/17,2010s,2017,Live Oak,30.194967,-97.812122,Unknown,Yes,Yes,
,5797,2/6/17,2010s,2017,Live Oak,30.195277,-97.811513,Unknown,Yes,Yes,
,5797,2/6/17,2010s,2017,Live Oak,30.195741,-97.81242,Private,Yes,Yes,
,5794,2/6/17,2010s,2017,Live Oak,30.195103,-97.813736,Private,Yes,Yes,
,16675,2/7/17,2010s,2017,Live Oak,30.19643,-97.793186,Private,Yes,,Yes
,14534,2/7/17,2010s,2017,Live Oak,30.20073,-97.815258,Private,Yes,Yes,Yes
,14534,2/7/17,2010s,2017,Live Oak,30.201433,-97.815146,Unknown,Yes,Yes,Yes
,14534,2/7/17,2010s,2017,Live Oak,30.201907,-97.813693,Private,Yes,Yes,
,5829,2/7/17,2010s,2017,Live Oak,30.249551,-97.779371,Unknown,Yes,Yes,
,5829,2/7/17,2010s,2017,Live Oak,30.249539,-97.779468,Unknown,Yes,Yes,
,16675,2/7/17,2010s,2017,Live Oak,30.196998,-97.792705,Private,Yes,Yes,
,16675,2/7/17,2010s,2017,Live Oak,30.197588,-97.795663,Unknown,Yes,Yes,
,16675,2/7/17,2010s,2017,Live Oak,30.196644,-97.795263,Private,Yes,Yes,Yes
,16705,2/7/17,2010s,2017,Live Oak,30.195826,-97.795337,Private,Yes,Yes,
,5778,2/8/17,2010s,2017,Live Oak,30.19478,-97.804463,Private,Yes,,
,5778,2/8/17,2010s,2017,Live Oak,30.195165,-97.804172,Private,Yes,,
,5778,2/8/17,2010s,2017,Live Oak,30.191082,-97.801447,Private,Yes,,
,5778,2/8/17,2010s,2017,Live Oak,30.191608,-97.803303,Unknown,Yes,Yes,
,5778,2/8/17,2010s,2017,Live Oak,30.195604,-97.805498,Private,Yes,Yes,Yes
,5778,2/8/17,2010s,2017,Live Oak,30.190917,-97.801829,Private,Yes,Yes,
,5778,2/8/17,2010s,2017,Live Oak,30.191412,-97.801984,Private,Yes,Yes,
,14635,2/9/17,2010s,2017,Live Oak,30.178296,-97.806098,Private,Yes,,
,16814,2/13/17,2010s,2017,Live Oak,30.148521,-97.807985,Unknown,Yes,Yes,
,16778,2/13/17,2010s,2017,Live Oak,30.289334,-97.779643,Municipal - Parkland,Yes,Yes,
,16676,2/14/17,2010s,2017,Live Oak,30.210921,-97.79951,Municipal - Parkland,Yes,Yes,
,5787,2/15/17,2010s,2017,Live Oak,30.21409,-97.79959,Public,Yes,Yes,
,5788,2/15/17,2010s,2017,Live Oak,30.213686,-97.80211,Unknown,Yes,Yes,
,5788,2/15/17,2010s,2017,Live Oak,30.213913,-97.801809,Unknown,Yes,Yes,
,5739,2/16/17,2010s,2017,Live Oak,30.183017,-97.777131,Unknown,Yes,Yes,
,5739,2/16/17,2010s,2017,Live Oak,30.182339,-97.776734,Municipal - ROW,Yes,Yes,
,14029,2/16/17,2010s,2017,Live Oak,30.178692,-97.779373,Private,Yes,Yes,
,14029,2/16/17,2010s,2017,Live Oak,30.179346,-97.780837,Unknown,Yes,Yes,
,5784,2/21/17,2010s,2017,Live Oak,30.220532,-97.781351,Private,Yes,,
,5892,2/21/17,2010s,2017,Live Oak,30.22553,-97.790749,Unknown,Yes,Yes,
,5784,2/21/17,2010s,2017,Live Oak,30.221361,-97.781689,Unknown,Yes,Yes,
,14495,2/22/17,2010s,2017,Live Oaks,30.242324,-97.734478,Unknown,Yes,,
,14495,2/22/17,2010s,2017,Live Oaks,30.242517,-97.734531,Unknown,Yes,,
,14495,2/22/17,2010s,2017,Live Oak,30.241514,-97.734448,Unknown,Yes,Yes,
,16778,2/23/17,2010s,2017,Live Oak,30.28919,-97.779826,Municipal - Parkland,Yes,Yes,
,16778,2/23/17,2010s,2017,Live Oak,30.289245,-97.780007,Municipal - Parkland,Yes,Yes,
,5778,2/23/17,2010s,2017,Live Oak,30.196242,-97.804923,Private,Yes,Yes,Yes
,14534,2/27/17,2010s,2017,Live Oak,30.202305,-97.812813,Private,Yes,Yes,Yes
,5702,2/27/17,2010s,2017,Live Oak,30.247974,-97.74564,Private,Yes,Yes,
,5783,2/28/17,2010s,2017,Live Oak,30.235507,-97.781787,Unknown,Yes,Yes,
,5783,2/28/17,2010s,2017,Live Oak,30.231663,-97.779845,Unknown,Yes,Yes,
,16778,3/1/17,2010s,2017,Live Oak,30.289236,-97.779784,Private,Yes,,
,16778,3/1/17,2010s,2017,Live Oak,30.289231,-97.779776,Private,Yes,,
,16778,3/1/17,2010s,2017,Live Oak,30.28925,-97.779984,Private,Yes,,
,5781,3/1/17,2010s,2017,Live Oak,30.231574,-97.758016,Private,Yes,Yes,
,5781,3/1/17,2010s,2017,Live Oak,30.232372,-97.756146,Private,Yes,Yes,
,5782,3/2/17,2010s,2017,Live Oak,30.237968,-97.767108,Private,Yes,,
,5725,3/7/17,2010s,2017,Live Oak,30.254201,-97.802693,Public,Yes,Yes,
,16903,3/9/17,2010s,2017,Live Oak,30.242374,-97.813986,Public,Yes,,Yes
,5755,4/13/17,2010s,2017,Live Oak,30.297054,-97.778459,Private,Yes,,
,5771,4/13/17,2010s,2017,Live Oak,30.304259,-97.769669,Private,Yes,,
,14638,4/13/17,2010s,2017,Live Oak,30.304713,-97.773671,Private,Yes,,
,16819,4/13/17,2010s,2017,Live Oak,30.393265,-97.6864,Private,Yes,,
,5755,4/13/17,2010s,2017,Live Oak,30.296461,-97.778104,Unknown,Yes,Yes,
,5771,4/13/17,2010s,2017,Live Oak,30.30141,-97.775201,Unknown,Yes,Yes,
,5771,4/13/17,2010s,2017,Live Oak,30.304186,-97.770703,Public - Parkland,Yes,Yes,
,5804,4/17/17,2010s,2017,Live Oak,30.240277,-97.8545,Private,Yes,,
,5817,4/24/17,2010s,2017,Live Oak,30.205873,-97.844882,Private,Yes,Yes,Yes
,6281,4/24/17,2010s,2017,Live Oak,30.204752,-97.856482,Private,Yes,Yes,
,16761,4/25/17,2010s,2017,Live Oak,30.175056,-97.726865,Public,Yes,Yes,
,5759,5/3/17,2010s,2017,Live Oak,30.327337,-97.767518,Private,Yes,,
,5759,5/3/17,2010s,2017,Live Oak,30.327229,-97.768239,Private,Yes,,
,5759,5/3/17,2010s,2017,Live Oak,30.327215,-97.768301,Private,Yes,Yes,
,5762,5/8/17,2010s,2017,Live Oak,30.341061,-97.779754,Unknown,Yes,Yes,
,5762,5/8/17,2010s,2017,Live Oak,30.340583,-97.779479,Unknown,Yes,Yes,
,5760,5/8/17,2010s,2017,Live Oak,30.328562,-97.765105,Unknown,Yes,Yes,
,14601,5/9/17,2010s,2017,Live Oak,30.284748,-97.827669,Private,Yes,,
,16853,5/9/17,2010s,2017,Live Oak,30.273361,-97.824539,Private,Yes,Yes,
,16853,5/9/17,2010s,2017,Live Oak,30.273731,-97.824629,Private,Yes,Yes,
,14635,5/9/17,2010s,2017,Live Oak,30.28673,-97.825519,Private,Yes,,
,5685,5/16/17,2010s,2017,Live Oak,30.384469,-97.678429,Private,Yes,,Yes
,5685,5/16/17,2010s,2017,Live Oak,30.384648,-97.679202,Private,Yes,,Yes
,5685,5/16/17,2010s,2017,Live Oak,30.382495,-97.678021,Private,Yes,,Yes
,5691,5/16/17,2010s,2017,Live Oak,30.365697,-97.663125,Private,Yes,Yes,Yes
,5691,5/16/17,2010s,2017,Live Oak,30.365598,-97.662879,Private,Yes,Yes,Yes
,5685,5/16/17,2010s,2017,Live Oak,30.382171,-97.678285,Unknown,Yes,,Yes
,5685,5/16/17,2010s,2017,Live Oak,30.381331,-97.683103,Unknown,Yes,Yes,
,5685,5/16/17,2010s,2017,Live Oak,30.381264,-97.683312,Private,Yes,,Yes
,5685,5/16/17,2010s,2017,Live Oak,30.381211,-97.682719,Private,Yes,,Yes
,5806,5/17/17,2010s,2017,Live Oak,30.229313,-97.848209,Private,Yes,Yes,
,5689,5/23/17,2010s,2017,Live Oak,30.385638,-97.688257,Private,Yes,,
,5689,5/23/17,2010s,2017,Live Oak,30.38421,-97.690241,Private,Yes,,
,5689,5/23/17,2010s,2017,Live Oak,30.384801,-97.690733,Private,Yes,,
,5681,5/24/17,2010s,2017,Live Oak,30.41439,-97.682547,Unknown,Yes,Yes,Yes
,16888,5/24/17,2010s,2017,Live Oak,30.392179,-97.695253,Private,Yes,Yes,
,16784,5/24/17,2010s,2017,Live Oak,30.393736,-97.692193,Unknown,Yes,Yes,
,16753,5/24/17,2010s,2017,Live Oak,30.403188,-97.705585,Public,Yes,Yes,
,14592,5/24/17,2010s,2017,Live Oak,30.206071,-97.883348,Unknown,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.346323,-97.757655,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.346553,-97.757604,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.346199,-97.757926,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.346514,-97.758146,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.345754,-97.75749,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.34606,-97.757328,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.347117,-97.758041,Private,Yes,Yes,
,8445,5/30/17,2010s,2017,Live Oak,30.347049,-97.758321,Private,Yes,Yes,
,14602,5/30/17,2010s,2017,Live Oak,30.341675,-97.774377,Unknown,Yes,Yes,
,5806,5/31/17,2010s,2017,Live Oak,30.229354,-97.848149,Private,Yes,Yes,
,16851,6/8/17,2010s,2017,Live Oak,30.357449,-97.756698,Unknown,Yes,Yes,
,5768,6/8/17,2010s,2017,Live Oak,30.353909,-97.765542,Private,Yes,Yes,
,14532,6/12/17,2010s,2017,Live Oak,30.408003,-97.759188,Private,Yes,,
,14532,6/12/17,2010s,2017,Live Oak,30.408386,-97.759043,Private,Yes,,
,14532,6/12/17,2010s,2017,Live Oak,30.408712,-97.759417,Private,Yes,,
,16840,6/12/17,2010s,2017,Live Oak,30.401419,-97.782091,Private,Yes,,
,16840,6/12/17,2010s,2017,Live Oak,30.401217,-97.782298,Unknown,Yes,,Yes
,14612,6/12/17,2010s,2017,Live Oak,30.416824,-97.74914,Unknown,Yes,Yes,Yes
,14620,6/12/17,2010s,2017,Live Oak,30.452065,-97.802782,Private,Yes,Yes,
,16676,6/13/17,2010s,2017,Live Oak,30.21083,-97.799626,Public,Yes,,
,16676,6/13/17,2010s,2017,Live Oak,30.210825,-97.799619,Municipal - Parkland,Yes,,
,16676,6/13/17,2010s,2017,Live Oak,30.210839,-97.799299,Municipal - Parkland,Yes,,
,16676,6/13/17,2010s,2017,Live Oak,30.210746,-97.799361,Municipal - Parkland,Yes,,
,16676,6/13/17,2010s,2017,Live Oak,30.210768,-97.799453,Municipal - Parkland,Yes,,
,14605,6/14/17,2010s,2017,Live Oak,30.34504,-97.80468,Private,Yes,,
,16676,6/14/17,2010s,2017,Live Oak,30.210666,-97.799462,Municipal - Parkland,Yes,,
,16676,6/14/17,2010s,2017,Live Oak,30.210748,-97.799508,Municipal - Parkland,Yes,,
,14605,6/14/17,2010s,2017,Live Oak,30.345505,-97.803766,Private,Yes,Yes,
,16676,6/15/17,2010s,2017,Live Oak,30.210563,-97.799484,Municipal - Parkland,Yes,,
,16676,6/15/17,2010s,2017,Live Oak,30.210513,-97.799573,Municipal - Parkland,Yes,,
,16676,6/15/17,2010s,2017,Live Oak,30.210543,-97.799654,Municipal - Parkland,Yes,,
,16676,6/16/17,2010s,2017,Live Oak,30.210614,-97.799692,Municipal - Parkland,Yes,,
,16676,6/16/17,2010s,2017,Live Oak,30.210535,-97.799724,Municipal - Parkland,Yes,,
,16676,6/16/17,2010s,2017,Live Oak,30.210592,-97.799671,Municipal - Parkland,Yes,,
,16676,6/16/17,2010s,2017,Live Oak,30.21108,-97.799217,Municipal - Parkland,Yes,,
,16698,6/20/17,2010s,2017,Live Oak,30.331571,-97.83302,Private,Yes,,Yes
,16676,6/21/17,2010s,2017,Live Oak,30.210944,-97.799534,Municipal - Parkland,Yes,,
,16676,6/21/17,2010s,2017,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,6/21/17,2010s,2017,Live Oak,30.210984,-97.79929,Municipal - Parkland,Yes,,
,5829,6/27/17,2010s,2017,Live Oak,30.250122,-97.780227,Private,Yes,,
,5829,6/27/17,2010s,2017,Live Oak,30.250116,-97.78022,Private,Yes,,
,5829,6/27/17,2010s,2017,Live Oak,30.250204,-97.780151,Private,Yes,,
,16676,6/27/17,2010s,2017,Live Oak,30.210474,-97.799262,Municipal - Parkland,Yes,,
,16676,6/27/17,2010s,2017,Live Oak,30.210453,-97.79918,Municipal - Parkland,Yes,,
,16836,6/27/17,2010s,2017,Live Oak,30.482123,-97.758499,Private,Yes,,
,16750,6/27/17,2010s,2017,Live Oak,30.411635,-97.717366,Unknown,Yes,Yes,Yes
,16676,6/28/17,2010s,2017,Live Oak,30.211201,-97.799467,Municipal - Parkland,Yes,,
,5829,6/29/17,2010s,2017,Live Oak,30.249399,-97.780549,Public,Yes,,
,5829,6/29/17,2010s,2017,Live Oak,30.249393,-97.780542,Municipal - ROW,Yes,,
,5829,7/6/17,2010s,2017,Live Oak,30.248703,-97.779841,Public,Yes,,
,5829,7/6/17,2010s,2017,Live Oak,30.248698,-97.779833,Municipal - ROW,Yes,,
,14561,7/6/17,2010s,2017,Live Oak,30.266923,-97.805864,Public,Yes,,
,14561,7/6/17,2010s,2017,Live Oak,30.266918,-97.805857,Municipal - ROW,Yes,,
,14589,7/7/17,2010s,2017,Live Oak,30.416528,-97.726938,Public,Yes,Yes,
,14031,7/11/17,2010s,2017,Live Oak,30.208839,-97.85258,Unknown,Yes,Yes,Yes
,14506,7/13/17,2010s,2017,Live Oak,30.426686,-97.720486,Private,Yes,Yes,
,5670,7/17/17,2010s,2017,Live Oak,30.42271,-97.728556,Unknown,Yes,Yes,
,5668,7/17/17,2010s,2017,Live Oak,30.422609,-97.728724,Private,Yes,Yes,
,5668,7/18/17,2010s,2017,Live Oak,30.422808,-97.731278,Private,Yes,Yes,
,5668,7/18/17,2010s,2017,Live Oak,30.421555,-97.732765,Private,Yes,,Yes
,5724,7/19/17,2010s,2017,Live Oak,30.266622,-97.792437,Unknown,Yes,Yes,
,5669,7/24/17,2010s,2017,Live Oak,30.421975,-97.73286,Private,Yes,,
,5669,7/24/17,2010s,2017,Live Oak,30.422466,-97.732272,Private,Yes,,
,5669,7/24/17,2010s,2017,Live Oak,30.422598,-97.735386,Unknown,Yes,Yes,
,5669,7/24/17,2010s,2017,Live Oak,30.422297,-97.73634,Unknown,Yes,,Yes
,5817,7/25/17,2010s,2017,Live Oak,30.205676,-97.844938,Unknown,Yes,,Yes
,5829,7/27/17,2010s,2017,Live Oak,30.24958,-97.780038,Public,Yes,,
,5829,7/27/17,2010s,2017,Live Oak,30.249575,-97.780031,Municipal - ROW,Yes,,
,5829,8/1/17,2010s,2017,Live Oak,30.249265,-97.780629,Municipal - ROW,Yes,,
,5892,8/1/17,2010s,2017,Live Oak,30.225555,-97.790651,Public,Yes,,
,5892,8/1/17,2010s,2017,Live Oak,30.225549,-97.790644,Municipal - ROW,Yes,,
,5892,8/1/17,2010s,2017,Live Oak,30.225559,-97.790676,Municipal - ROW,Yes,,
,16676,8/9/17,2010s,2017,Live Oak,30.211255,-97.799173,Municipal - Parkland,Yes,,
,16676,8/10/17,2010s,2017,Live Oak,30.211022,-97.799168,Municipal - Parkland,Yes,,
,16676,8/10/17,2010s,2017,Live Oak,30.21088,-97.799108,Municipal - Parkland,Yes,,
,5806,8/22/17,2010s,2017,Live Oak,30.229277,-97.848366,Public,Yes,,
,5806,8/22/17,2010s,2017,Live Oak,30.229272,-97.848358,Municipal - ROW,Yes,,
,14534,8/22/17,2010s,2017,Live Oak,30.203001,-97.812819,Public,Yes,,
,14534,8/22/17,2010s,2017,Live Oak,30.202996,-97.812811,Municipal - ROW,Yes,,
,14561,8/22/17,2010s,2017,Live Oak,30.266271,-97.805603,Public,Yes,,
,14561,8/22/17,2010s,2017,Live Oak,30.266474,-97.805342,Public,Yes,,
,14561,8/22/17,2010s,2017,Live Oak,30.266266,-97.805595,Municipal - ROW,Yes,,
,14561,8/22/17,2010s,2017,Live Oak,30.266469,-97.805334,Municipal - ROW,Yes,,
,14526,8/29/17,2010s,2017,Live Oak,30.183904,-97.890594,Private,Yes,,
,14526,8/29/17,2010s,2017,Live Oak,30.183899,-97.890587,Private,Yes,,
,14526,8/29/17,2010s,2017,Live Oak,30.183953,-97.890569,Private,Yes,,
,16891,8/29/17,2010s,2017,Live Oak,30.434481,-97.75937,Unknown,Yes,Yes,
,5817,9/11/17,2010s,2017,Live Oak,30.207879,-97.843822,Private,Yes,,Yes
,16813,9/19/17,2010s,2017,Live Oak,30.479862,-97.805326,Unknown,Yes,Yes,
,14522,9/20/17,2010s,2017,Live Oak,30.210914,-97.880507,Private,Yes,Yes,
,5727,10/1/17,2010s,2017,Live Oak,30.249659,-97.793187,Private,Yes,,
,5769,10/1/17,2010s,2017,Live Oaks,30.360108,-97.771411,Unknown,Yes,Yes,
,5829,10/1/17,2010s,2017,Live Oak,30.249105,-97.779622,Private,Yes,Yes,
,11549,10/2/17,2010s,2017,Live Oak,30.463762,-97.807483,Private,Yes,,Yes
,11549,10/2/17,2010s,2017,Live Oak,30.461633,-97.807607,Private,Yes,,Yes
,11549,10/2/17,2010s,2017,Live Oak,30.460332,-97.808796,Private,Yes,,Yes
,11549,10/2/17,2010s,2017,Live Oak,30.461874,-97.809194,Private,Yes,,Yes
,11549,10/2/17,2010s,2017,Live Oak,30.463432,-97.80952,Unknown,Yes,Yes,
,16867,10/4/17,2010s,2017,Live Oak,30.453765,-97.802158,Private,Yes,,Yes
,14620,10/4/17,2010s,2017,Live Oak,30.452048,-97.802806,Private,Yes,Yes,Yes
,14598,10/9/17,2010s,2017,Live Oak,30.44945,-97.804705,Private,Yes,,Yes
,14598,10/9/17,2010s,2017,Live Oak,30.450641,-97.804692,Private,Yes,,Yes
,14598,10/9/17,2010s,2017,Live Oak,30.450307,-97.805543,Private,Yes,,Yes
,14598,10/9/17,2010s,2017,Live Oak,30.451354,-97.805098,Private,Yes,,Yes
,14599,10/9/17,2010s,2017,Live Oak,30.451656,-97.806795,Private,Yes,,Yes
,14598,10/9/17,2010s,2017,Live Oak,30.45038,-97.803278,Unknown,Yes,Yes,
,14598,10/9/17,2010s,2017,Live Oak,30.45151,-97.804928,Unknown,Yes,Yes,Yes
,16871,10/12/17,2010s,2017,Live Oak,30.446202,-97.793686,Unknown,Yes,Yes,Yes
,5681,10/27/17,2010s,2017,Live Oak,30.41447,-97.683108,Public,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.413782,-97.682001,Public,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.413553,-97.682029,Public,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414185,-97.681811,Public,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.413547,-97.682021,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414465,-97.6831,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414587,-97.68289,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.41438,-97.683167,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.413776,-97.681993,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.413742,-97.681982,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414371,-97.682421,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414341,-97.682364,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.414556,-97.683037,Municipal - ROW,Yes,,
,5681,10/27/17,2010s,2017,Live Oak,30.41418,-97.681804,Municipal - ROW,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413379,-97.682093,Public,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413179,-97.6821,Public,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413174,-97.682093,Municipal - ROW,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413115,-97.682098,Municipal - ROW,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413374,-97.682086,Municipal - ROW,Yes,,
,5681,10/30/17,2010s,2017,Live Oak,30.413308,-97.682088,Municipal - ROW,Yes,,
,5771,11/13/17,2010s,2017,Live Oak,30.303793,-97.771435,Public,Yes,,
,5771,11/13/17,2010s,2017,Live Oak,30.303788,-97.771427,Municipal - ROW,Yes,,
,5829,11/13/17,2010s,2017,Live Oak,30.251309,-97.778046,Public,Yes,,
,5829,11/13/17,2010s,2017,Live Oak,30.251303,-97.778039,Municipal - ROW,Yes,,
,14534,11/13/17,2010s,2017,Live Oak,30.200871,-97.815403,Private,Yes,,
,14534,11/13/17,2010s,2017,Live Oak,30.200879,-97.815468,Municipal - ROW,Yes,,
,14534,11/13/17,2010s,2017,Live Oak,30.200866,-97.815395,Private,Yes,,
,14598,11/13/17,2010s,2017,Live Oak,30.4503,-97.805385,Private,Yes,,
,14598,11/13/17,2010s,2017,Live Oak,30.450294,-97.805377,Private,Yes,,
,14598,11/30/17,2010s,2017,Live Oak,30.45069,-97.804891,Private,Yes,,
,14598,11/30/17,2010s,2017,Live Oak,30.450685,-97.804883,Private,Yes,,
,14643,12/6/17,2010s,2017,Live Oak,30.201586,-97.82956,Private,Yes,,Yes
,5710,12/12/17,2010s,2017,Live Oak,30.426271,-97.769142,Private,Yes,,
,5710,12/12/17,2010s,2017,Live Oak,30.42562,-97.770068,Private,Yes,,
,5771,12/13/17,2010s,2017,Live Oak,30.301924,-97.776602,Private,Yes,Yes,
,5771,12/13/17,2010s,2017,Live Oak,30.301784,-97.776056,Unknown,Yes,Yes,
,5752,1/8/18,2010s,2018,Live Oak,30.281694,-97.778157,Private,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210631,-97.799781,Public,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.211998,-97.79871,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,4/6/18,2010s,2018,Live Oak,30.211063,-97.799525,Municipal - Parkland,Yes,,
,5778,4/10/18,2010s,2018,Live Oak,30.192374,-97.801498,Public,Yes,,
,5778,4/11/18,2010s,2018,Live Oak,30.192995,-97.80228,Public,Yes,,
,5806,4/12/18,2010s,2018,Live Oak,30.229169,-97.848697,Public,Yes,,
,5806,4/12/18,2010s,2018,Live Oak,30.229163,-97.848689,Municipal - ROW,Yes,,
,16846,4/13/18,2010s,2018,Live Oak,30.181999,-97.912287,Public,Yes,,
,16846,4/13/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16676,4/16/18,2010s,2018,Live Oak,30.212086,-97.798696,Municipal - Parkland,Yes,,
,16846,4/16/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/16/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
